case_11	36.0	2322432	0.92104	2317086	0.91892	8030	0.00318457	0.997698	0.996546 chr2
case_11	128.0	2222702	0.831959	2165234	0.810449	66340	0.0248311	0.974145	0.970272 chr2
case_11	289.0	1734532	0.701235	1540925	0.622964	141131	0.0570563	0.888381	0.916096 chr2
case_11	107.0	2125819	0.848711	2068792	0.825943	25822	0.0103092	0.973174	0.987672 chr2
case_11	127.0	2267209	0.854443	2228404	0.839818	50219	0.018926	0.982884	0.977961 chr2
case_11	128.0	2226112	0.831126	2174745	0.811948	61370	0.0229127	0.976925	0.972555 chr2
case_11	289.0	1735159	0.701079	1543006	0.623441	141093	0.0570077	0.889259	0.91622 chr2
case_11	128.0	2066889	0.80448	1996145	0.776944	54586	0.0212461	0.965773	0.973382 chr2
case_11	104.0	2147143	0.848755	2103605	0.831545	33327	0.013174	0.979723	0.984404 chr2
case_11	288.0	1851477	0.723461	1668885	0.652114	164215	0.0641667	0.90138	0.910417 chr2
case_12	127.0	2218607	0.850201	2133297	0.817509	62282	0.0238673	0.961548	0.971633 chr2
case_12	150.0	1962677	0.798564	1910884	0.77749	56570	0.0230169	0.973611	0.971247 chr2
case_12	151.0	1976619	0.800337	1922051	0.778243	66172	0.0267932	0.972393	0.966718 chr2
case_12	24.0	2547869	0.972812	2545591	0.971942	3952	0.00150893	0.999106	0.99845 chr2
case_12	150.0	1987389	0.801593	1934884	0.780415	63896	0.0257718	0.973581	0.968032 chr2
case_12	127.0	2216755	0.848476	2131688	0.815916	63546	0.0243226	0.961625	0.971053 chr2
case_12	26.0	2247987	0.969804	2245335	0.96866	3629	0.00156559	0.99882	0.998386 chr2
case_12	150.0	2000149	0.796723	1947017	0.775559	56520	0.0225137	0.973436	0.97179 chr2
case_12	127.0	2217845	0.845488	2135586	0.814129	60807	0.0231809	0.96291	0.972315 chr2
case_12	21.0	2558718	0.9709	2554470	0.969288	5465	0.00207368	0.99834	0.997865 chr2
case_12	150.0	1960478	0.796657	1907076	0.774956	64453	0.026191	0.972761	0.967308 chr2
case_12	151.0	1950273	0.795603	1891808	0.771753	67816	0.0276652	0.970022	0.965393 chr2
case_12	60.0	2483992	0.937268	2468451	0.931404	14382	0.00542666	0.993744	0.994207 chr2
case_12	150.0	1954063	0.790115	1895731	0.766529	68581	0.0277304	0.970148	0.965087 chr2
case_12	127.0	2247980	0.846913	2179433	0.821088	55294	0.0208317	0.969507	0.975257 chr2
case_12	150.0	1987091	0.802483	1936576	0.782083	55596	0.0224523	0.974578	0.972093 chr2
case_12	21.0	2554854	0.97332	2549464	0.971266	5391	0.0020538	0.99789	0.99789 chr2
case_12	14.0	2565466	0.981588	2564112	0.98107	2254	0.000862416	0.999472	0.999122 chr2
case_12	60.0	2477409	0.933684	2463914	0.928598	15030	0.0056645	0.994553	0.993937 chr2
case_12	150.0	1980480	0.794877	1926116	0.773058	67278	0.0270024	0.97255	0.96625 chr2
case_12	126.0	2264619	0.849564	2190754	0.821854	56435	0.0211714	0.967383	0.974886 chr2
case_12	126.0	2236165	0.849822	2150477	0.817258	63000	0.0239422	0.961681	0.971538 chr2
case_12	150.0	1974177	0.79219	1918580	0.76988	57033	0.022886	0.971838	0.971131 chr2
case_12	151.0	1950138	0.792148	1892766	0.768843	63944	0.0259741	0.970581	0.967321 chr2
case_12	127.0	2244844	0.849097	2174024	0.82231	58328	0.0220622	0.968452	0.973872 chr2
case_12	151.0	1976861	0.79704	1923151	0.775385	62300	0.0251184	0.972831	0.968622 chr2
case_12	126.0	2233975	0.847984	2147030	0.814981	63940	0.0242707	0.961081	0.971081 chr2
case_12	127.0	2220469	0.847497	2137932	0.815995	59792	0.0228211	0.962829	0.972794 chr2
case_13	619.0	1201532	0.471181	872433	0.342125	276435	0.108404	0.726101	0.759385 chr2
case_13	619.0	1245117	0.398778	899629	0.288128	261445	0.083734	0.722526	0.774825 chr2
case_13	619.0	1244105	0.397004	896680	0.286138	259081	0.0826749	0.720743	0.775835 chr2
case_13	168.0	2024140	0.664381	1967183	0.645686	47403	0.015559	0.971861	0.97647 chr2
case_13	619.0	1206787	0.47192	875372	0.342319	280248	0.109592	0.725374	0.757491 chr2
case_13	619.0	1177352	0.399925	850857	0.289021	242704	0.0824421	0.722687	0.778061 chr2
case_13	168.0	2071858	0.665032	2000982	0.642282	52167	0.0167447	0.965791	0.974592 chr2
case_13	168.0	2043659	0.668613	1992200	0.651777	54712	0.0178998	0.97482	0.973271 chr2
case_13	619.0	1129250	0.464615	806311	0.331746	246841	0.101559	0.714023	0.765617 chr2
case_13	168.0	2029699	0.664649	1972977	0.646074	49913	0.0163446	0.972054	0.975326 chr2
case_13	619.0	1169813	0.389575	840678	0.279965	238472	0.0794168	0.718643	0.779019 chr2
case_13	619.0	1175239	0.389902	847020	0.28101	237403	0.0787617	0.720721	0.781079 chr2
case_13	168.0	2046702	0.656643	1978644	0.634808	40932	0.0131322	0.966747	0.979732 chr2
case_13	619.0	1234341	0.402923	906562	0.295927	266509	0.0869958	0.73445	0.772811 chr2
case_13	168.0	2053103	0.659599	1984043	0.637413	44328	0.0142412	0.966363	0.978146 chr2
case_13	619.0	1210995	0.473053	885237	0.345802	279365	0.109129	0.731	0.76012 chr2
case_13	168.0	2070403	0.662142	2000616	0.639823	50237	0.0160664	0.966293	0.975504 chr2
case_13	372.0	1551749	0.63406	1481080	0.605184	200141	0.0817796	0.954458	0.880955 chr2
case_13	619.0	1135838	0.465427	831180	0.340589	245180	0.100466	0.731777	0.772214 chr2
case_13	66.0	3287375	0.905528	3270298	0.900824	26374	0.00726488	0.994805	0.992 chr2
case_13	66.0	3276588	0.9054	3261096	0.901119	26516	0.00732701	0.995272	0.991935 chr2
case_13	168.0	2053146	0.657206	1985618	0.63559	42466	0.0135932	0.96711	0.979061 chr2
case_13	4.0	2526779	0.994651	2526636	0.994594	143	5.62911e-05	0.999943	0.999943 chr2
case_13	619.0	1135787	0.465936	809585	0.332118	251453	0.103154	0.712797	0.763012 chr2
case_13	168.0	2046660	0.659041	1977069	0.636632	42794	0.01378	0.965998	0.978813 chr2
case_13	18.0	3621078	0.981535	3619885	0.981212	2370	0.000642416	0.999671	0.999346 chr2
case_13	132.0	2119499	0.831085	2099029	0.823058	44025	0.0172628	0.990342	0.979457 chr2
case_13	132.0	2113660	0.831122	2091411	0.822373	39495	0.01553	0.989474	0.981466 chr2
case_14	136.0	2213633	0.843863	2159747	0.823321	58405	0.0222647	0.975657	0.97367 chr2
case_14	136.0	2252526	0.863937	2187720	0.839081	54498	0.0209022	0.97123	0.975695 chr2
case_14	104.0	2020831	0.804992	1942207	0.773672	42723	0.0170186	0.961093	0.978476 chr2
case_14	14.0	2395767	0.982174	2393603	0.981287	2164	0.000887158	0.999097	0.999097 chr2
case_14	104.0	2028606	0.807928	1953216	0.777902	40612	0.0161744	0.962837	0.979631 chr2
case_14	136.0	1967985	0.771278	1871095	0.733306	58450	0.0229073	0.950767	0.969708 chr2
case_14	136.0	1966745	0.777302	1860307	0.735235	51012	0.0201611	0.945881	0.973311 chr2
case_14	136.0	1985763	0.780823	1891301	0.74368	53682	0.0211083	0.95243	0.9724 chr2
case_14	136.0	1967757	0.776035	1860149	0.733597	53392	0.0210565	0.945314	0.972098 chr2
case_14	104.0	2022727	0.807495	1945428	0.776637	40083	0.0160016	0.961785	0.979812 chr2
case_14	102.0	2346293	0.885897	2312598	0.873174	34343	0.012967	0.985639	0.985367 chr2
case_14	50.0	2161307	0.910242	2148286	0.904758	10660	0.0044895	0.993975	0.995062 chr2
case_14	102.0	2352867	0.891382	2319808	0.878858	34037	0.0128949	0.985949	0.98554 chr2
case_14	12.0	2605828	0.981293	2605033	0.980993	795	0.000299378	0.999695	0.999695 chr2
case_14	50.0	2161971	0.908443	2148559	0.902807	12731	0.00534946	0.993796	0.99411 chr2
case_14	136.0	2014292	0.810978	1928043	0.776253	54681	0.0220152	0.957181	0.972421 chr2
case_14	14.0	2387973	0.981367	2385532	0.980363	2441	0.00100316	0.998978	0.998978 chr2
case_14	136.0	2217564	0.848247	2159246	0.825939	55758	0.0213281	0.973702	0.974827 chr2
case_14	136.0	2000638	0.80776	1909734	0.771058	48803	0.0197043	0.954562	0.975082 chr2
case_14	136.0	1971847	0.777494	1868656	0.736806	50743	0.0200078	0.947668	0.973563 chr2
case_14	104.0	2057108	0.839125	1994510	0.81359	39518	0.01612	0.96957	0.980572 chr2
case_14	136.0	1998823	0.801869	1915599	0.768482	56522	0.022675	0.958363	0.971339 chr2
case_14	2.0	2425492	0.99658	2425117	0.996426	375	0.000154079	0.999845	0.999845 chr2
case_14	136.0	1978401	0.778082	1879816	0.739309	55591	0.0218633	0.950169	0.971277 chr2
case_14	136.0	1965300	0.77187	1870254	0.734541	55924	0.0219641	0.951638	0.970966 chr2
case_14	136.0	1977750	0.779492	1881009	0.741363	53065	0.0209145	0.951085	0.972563 chr2
case_14	50.0	2168330	0.910923	2157488	0.906368	10611	0.00445772	0.995	0.995106 chr2
case_14	136.0	1973313	0.773215	1880546	0.736865	56541	0.0221548	0.952989	0.970811 chr2
case_15	121.0	2240329	0.857623	2197679	0.841296	33181	0.0127021	0.980963	0.985126 chr2
case_15	16.0	2438006	0.962137	2435785	0.96126	2221	0.000876498	0.999089	0.999089 chr2
case_15	220.0	2002980	0.782481	1883525	0.735815	141659	0.0553403	0.940361	0.930051 chr2
case_15	220.0	2017369	0.782934	1894721	0.735335	150710	0.05849	0.939204	0.926319 chr2
case_15	72.0	2386998	0.917393	2372710	0.911902	17399	0.00668695	0.994014	0.99272 chr2
case_15	220.0	1920011	0.766538	1810319	0.722745	135353	0.0540378	0.942869	0.930434 chr2
case_15	68.0	2425871	0.924358	2416085	0.920629	24029	0.00915605	0.995966	0.990153 chr2
case_15	72.0	2396339	0.917646	2381437	0.91194	14308	0.00547906	0.993781	0.994028 chr2
case_15	121.0	2161080	0.845078	2121667	0.829666	29393	0.011494	0.981762	0.986336 chr2
case_15	219.0	1972605	0.762508	1857590	0.718049	135931	0.0525439	0.941694	0.931814 chr2
case_15	12.0	2547805	0.984109	2545801	0.983335	3905	0.00150834	0.999213	0.998468 chr2
case_15	72.0	2291980	0.899897	2275782	0.893537	17626	0.00692047	0.992933	0.992314 chr2
case_15	220.0	1998408	0.779504	1880951	0.733689	143755	0.0560735	0.941225	0.929 chr2
case_15	121.0	2245961	0.858494	2203068	0.842099	34404	0.0131506	0.980902	0.984624 chr2
case_15	121.0	2143291	0.83394	2084484	0.811059	37814	0.0147132	0.972562	0.982183 chr2
case_15	121.0	2236302	0.8519	2172812	0.827714	38000	0.0144758	0.971609	0.982812 chr2
case_15	16.0	2426615	0.959122	2424026	0.958099	2447	0.000967179	0.998933	0.998992 chr2
case_15	220.0	2019026	0.781892	1896945	0.734615	138105	0.0534828	0.939535	0.932137 chr2
case_15	72.0	2391514	0.91775	2375130	0.911462	17812	0.0068354	0.993149	0.992556 chr2
case_15	121.0	2267856	0.856595	2199261	0.830685	40872	0.0154378	0.969753	0.981755 chr2
case_15	121.0	2257338	0.856771	2215231	0.840789	36908	0.0140084	0.981347	0.983612 chr2
case_15	72.0	2297393	0.90006	2282216	0.894114	13680	0.00535948	0.993394	0.994042 chr2
case_15	72.0	2391191	0.917048	2378218	0.912073	14017	0.00537568	0.994575	0.994141 chr2
case_15	121.0	2244194	0.853635	2183939	0.830715	38634	0.0146954	0.973151	0.982617 chr2
case_15	121.0	2264294	0.857046	2198942	0.83231	44834	0.0169699	0.971138	0.980019 chr2
case_15	219.0	1982552	0.762573	1850107	0.711629	140893	0.0541934	0.933195	0.929235 chr2
case_15	121.0	2257540	0.858657	2212987	0.841711	44766	0.0170268	0.980265	0.980172 chr2
case_15	118.0	2224580	0.838739	2191322	0.826199	49252	0.0185696	0.98505	0.978018 chr2
case_16	81.0	2365809	0.916571	2331740	0.903372	14965	0.0057978	0.985599	0.993623 chr2
case_16	315.0	1903794	0.718104	1728019	0.651803	193333	0.0729245	0.907671	0.899377 chr2
case_16	20.0	2535095	0.981307	2533383	0.980644	2223	0.000860499	0.999325	0.999123 chr2
case_16	315.0	1892423	0.715926	1735196	0.656445	193257	0.0731114	0.916918	0.899787 chr2
case_16	82.0	2359481	0.909325	2337034	0.900674	18589	0.00716405	0.990486	0.992109 chr2
case_16	316.0	1873700	0.700703	1714387	0.641125	190330	0.0711772	0.914974	0.900074 chr2
case_16	316.0	1908558	0.719295	1732163	0.652816	193985	0.0731089	0.907577	0.899289 chr2
case_16	70.0	2360182	0.917025	2352596	0.914078	17920	0.00696264	0.996786	0.99244 chr2
case_16	316.0	1909119	0.720221	1731744	0.653306	188175	0.0709896	0.907091	0.901988 chr2
case_16	81.0	2327057	0.900316	2306551	0.892382	22061	0.00853519	0.991188	0.990526 chr2
case_16	81.0	2358135	0.898158	2327586	0.886523	22063	0.00840328	0.987045	0.99061 chr2
case_16	81.0	2385975	0.906065	2358334	0.895568	18878	0.00716885	0.988415	0.992059 chr2
case_16	38.0	2607251	0.954114	2604078	0.952953	4413	0.00161492	0.998783	0.998308 chr2
case_16	82.0	2381528	0.900622	2358956	0.892086	20653	0.00781034	0.990522	0.991321 chr2
case_16	316.0	1899248	0.713291	1724037	0.647488	186390	0.0700016	0.907747	0.902435 chr2
case_16	82.0	2357155	0.909351	2331925	0.899618	18404	0.00709996	0.989296	0.99217 chr2
case_16	66.0	2419153	0.917886	2408228	0.91374	12379	0.00469689	0.995484	0.994886 chr2
case_16	316.0	1925719	0.709331	1760829	0.648594	190263	0.0700826	0.914375	0.902484 chr2
case_16	81.0	2332576	0.905514	2301594	0.893486	17626	0.00684247	0.986718	0.9924 chr2
case_16	315.0	1901577	0.714059	1730283	0.649736	192379	0.07224	0.90992	0.899941 chr2
case_16	316.0	1934075	0.715549	1766364	0.653501	193228	0.0714885	0.913286	0.901394 chr2
case_16	316.0	1879773	0.70612	1717113	0.645019	189889	0.0713302	0.913468	0.900425 chr2
case_16	66.0	2418487	0.918551	2408879	0.914901	12397	0.00470843	0.996027	0.99488 chr2
case_16	316.0	1897805	0.712045	1724019	0.646842	192273	0.0721397	0.908428	0.899664 chr2
case_16	81.0	2328021	0.90467	2296169	0.892292	17600	0.00683937	0.986318	0.992393 chr2
case_16	315.0	1881956	0.708771	1731609	0.652148	192578	0.0725276	0.920111	0.899917 chr2
case_16	81.0	2364395	0.912004	2344377	0.904282	19128	0.00737813	0.991534	0.991907 chr2
case_16	81.0	2363121	0.914596	2333573	0.90316	14856	0.0057497	0.987496	0.993674 chr2
case_17	96.0	2403260	0.895304	2375534	0.884975	21320	0.00794249	0.988463	0.991105 chr2
case_17	96.0	2404334	0.895733	2378884	0.886251	21816	0.00812753	0.989415	0.990913 chr2
case_17	96.0	2421005	0.897403	2395232	0.88785	30168	0.0111825	0.989354	0.987562 chr2
case_17	17.0	2594107	0.962362	2591178	0.961275	2039	0.000756428	0.998871	0.999214 chr2
case_17	393.0	1772562	0.619542	1604578	0.560829	228430	0.0798404	0.905231	0.87538 chr2
case_17	393.0	1747183	0.624179	1596058	0.57019	215930	0.0771407	0.913504	0.880833 chr2
case_17	8.0	2643689	0.989169	2643031	0.988922	658	0.000246199	0.999751	0.999751 chr2
case_17	50.0	2797132	0.949749	2789228	0.947065	13420	0.00455668	0.997174	0.995212 chr2
case_17	393.0	1762033	0.622167	1607207	0.567499	235075	0.0830041	0.912132	0.8724 chr2
case_17	95.0	2376673	0.868016	2348150	0.857599	24148	0.00881941	0.987999	0.989821 chr2
case_17	46.0	2545020	0.947436	2536251	0.944172	13219	0.00492104	0.996554	0.994815 chr2
case_17	95.0	2387694	0.882	2361290	0.872247	21616	0.00798482	0.988942	0.990929 chr2
case_17	393.0	1749748	0.620787	1586652	0.562923	225203	0.079899	0.906789	0.875706 chr2
case_17	66.0	2514105	0.922004	2503443	0.918094	16300	0.00597774	0.995759	0.993531 chr2
case_17	96.0	2386487	0.87896	2364670	0.870925	24373	0.00897675	0.990858	0.989798 chr2
case_17	393.0	1748985	0.622231	1581013	0.562472	225967	0.0803916	0.90396	0.874948 chr2
case_17	393.0	1755244	0.620191	1581683	0.558866	231406	0.0817641	0.901119	0.872369 chr2
case_17	17.0	2599207	0.964285	2597674	0.963716	1815	0.00067335	0.99941	0.999302 chr2
case_17	45.0	2538128	0.936904	2531498	0.934457	11980	0.0044222	0.997388	0.99529 chr2
case_17	96.0	2409945	0.883182	2382742	0.873213	29714	0.0108894	0.988712	0.987683 chr2
case_17	393.0	1756824	0.623317	1592864	0.565144	221864	0.0787168	0.906672	0.877743 chr2
case_17	96.0	2386091	0.878786	2359755	0.869087	24600	0.00906007	0.988963	0.989683 chr2
case_17	46.0	2549835	0.949259	2543103	0.946753	16020	0.00596397	0.99736	0.99374 chr2
case_17	393.0	1758415	0.625158	1610995	0.572747	230713	0.082024	0.916163	0.874729 chr2
case_17	392.0	1732832	0.614023	1585786	0.561918	212648	0.0753511	0.915141	0.881759 chr2
case_17	393.0	1764186	0.620811	1601220	0.563464	222266	0.0782146	0.907625	0.878109 chr2
case_17	392.0	1741806	0.613002	1582602	0.556973	218768	0.0769921	0.908598	0.878555 chr2
case_17	393.0	1741944	0.622288	1589849	0.567954	219268	0.0783308	0.912687	0.878798 chr2
case_18	337.0	1730211	0.611959	1551299	0.548679	192869	0.0682159	0.896595	0.889421 chr2
case_18	91.0	2436181	0.895978	2418300	0.889401	25765	0.00947584	0.99266	0.989458 chr2
case_18	337.0	1735850	0.617517	1561240	0.555401	194058	0.0690348	0.89941	0.889444 chr2
case_18	338.0	1761726	0.611968	1584376	0.550362	217492	0.0755498	0.899332	0.879296 chr2
case_18	95.0	2390447	0.888658	2358729	0.876867	27169	0.0101002	0.986731	0.988613 chr2
case_18	337.0	1730853	0.615008	1552056	0.551477	194991	0.0692843	0.8967	0.888388 chr2
case_18	338.0	1765946	0.61693	1592695	0.556405	218650	0.076385	0.901893	0.879289 chr2
case_18	337.0	1777186	0.623149	1592618	0.558432	203532	0.0713661	0.896146	0.886684 chr2
case_18	16.0	2597136	0.984324	2595951	0.983875	1185	0.000449119	0.999544	0.999544 chr2
case_18	338.0	1765606	0.616885	1590553	0.555723	218074	0.0761928	0.900854	0.879426 chr2
case_18	337.0	1773000	0.618072	1584819	0.552471	202919	0.070738	0.893863	0.886494 chr2
case_18	2.0	2966487	0.998742	2966487	0.998742	0	0.0	1.0	1.0 chr2
case_18	91.0	2505144	0.907567	2487431	0.90115	28683	0.0103913	0.992929	0.9886 chr2
case_18	337.0	1735850	0.617591	1559098	0.554706	193482	0.0688382	0.898176	0.889602 chr2
case_18	95.0	2400264	0.888025	2367709	0.87598	26115	0.00966176	0.986437	0.989091 chr2
case_18	60.0	2474897	0.919101	2469790	0.917205	7952	0.00295313	0.997936	0.996791 chr2
case_18	95.0	2464267	0.897994	2430942	0.88585	29913	0.0109005	0.986477	0.987844 chr2
case_18	338.0	1784606	0.620036	1616517	0.561636	204781	0.0711483	0.905812	0.887563 chr2
case_18	337.0	1736492	0.620685	1559855	0.557548	195604	0.0699159	0.898279	0.888574 chr2
case_18	338.0	1779253	0.61462	1607179	0.555179	204691	0.0707079	0.903289	0.887028 chr2
case_18	338.0	1784606	0.619963	1618659	0.562314	205357	0.07134	0.907012	0.887415 chr2
case_18	60.0	2471696	0.922356	2466045	0.920247	9019	0.0033656	0.997714	0.996356 chr2
case_18	6.0	2945432	0.986123	2944913	0.98595	519	0.00017376	0.999824	0.999824 chr2
case_18	337.0	1777186	0.623075	1594760	0.559117	204108	0.0715595	0.897351	0.886535 chr2
case_18	91.0	2431322	0.898477	2414688	0.89233	26514	0.00979806	0.993158	0.989139 chr2
case_18	337.0	1736492	0.620609	1561997	0.558246	196180	0.0701133	0.899513	0.888419 chr2
case_18	96.0	2480589	0.895366	2453958	0.885754	36204	0.0130678	0.989264	0.985461 chr2
case_18	6.0	2945433	0.986236	2944914	0.986062	519	0.00017378	0.999824	0.999824 chr2
case_19	275.0	895802	0.455539	863109	0.438914	44623	0.022692	0.963504	0.950841 chr2
case_19	84.0	2283396	0.872826	2243861	0.857714	27307	0.0104381	0.982686	0.987977 chr2
case_19	275.0	852115	0.439617	817318	0.421665	44500	0.0229581	0.959164	0.948365 chr2
case_19	50.0	2472654	0.932283	2437025	0.91885	24593	0.00927249	0.985591	0.990009 chr2
case_19	276.0	949199	0.471103	913722	0.453495	48306	0.023975	0.962624	0.949787 chr2
case_19	275.0	932171	0.473559	902791	0.458633	45781	0.0232575	0.968482	0.951737 chr2
case_19	2.0	2708508	0.999311	2708221	0.999205	287	0.000105889	0.999894	0.999894 chr2
case_19	51.0	2554921	0.946044	2524061	0.934617	25139	0.00930855	0.987921	0.990138 chr2
case_19	85.0	2369422	0.889264	2332399	0.875369	27153	0.0101908	0.984375	0.988492 chr2
case_19	276.0	949462	0.471352	913950	0.453722	48420	0.0240377	0.962598	0.949687 chr2
case_19	85.0	2368914	0.889243	2332955	0.875745	26938	0.010112	0.98482	0.988585 chr2
case_19	276.0	906042	0.456172	868521	0.437281	49422	0.0248829	0.958588	0.94616 chr2
case_19	64.0	1184900	0.91806	1182849	0.916471	9529	0.00738307	0.998269	0.992008 chr2
case_19	2.0	2599852	0.978305	2599374	0.978125	478	0.000179868	0.999816	0.999816 chr2
case_19	84.0	2360203	0.889224	2336687	0.880364	28688	0.0108084	0.990036	0.987872 chr2
case_19	7.0	2601212	0.97698	2598246	0.975866	1286	0.000483004	0.99886	0.999505 chr2
case_19	276.0	905780	0.455923	868294	0.437055	49308	0.0248191	0.958615	0.946264 chr2
case_19	7.0	2601553	0.977295	2598802	0.976261	1071	0.00040233	0.998943	0.999588 chr2
case_19	275.0	904642	0.456498	868113	0.438065	49541	0.0249993	0.95962	0.946013 chr2
case_19	50.0	2543780	0.943664	2511412	0.931657	24545	0.00910544	0.987276	0.990321 chr2
case_19	275.0	913957	0.462424	874580	0.442501	49931	0.025263	0.956916	0.945992 chr2
case_19	275.0	947565	0.472696	915933	0.456916	45838	0.0228664	0.966618	0.95234 chr2
case_19	51.0	2555262	0.946348	2524617	0.934999	24924	0.00923067	0.988007	0.990224 chr2
case_19	84.0	2357332	0.886388	2320423	0.87251	27112	0.0101945	0.984343	0.988451 chr2
case_19	275.0	900672	0.464196	861351	0.44393	49514	0.0255189	0.956343	0.945641 chr2
case_19	7.0	2680669	0.99068	2679605	0.990287	1064	0.000393217	0.999603	0.999603 chr2
case_19	7.0	2681010	0.990992	2680161	0.990678	849	0.000313819	0.999683	0.999683 chr2
case_19	275.0	948371	0.471861	914171	0.454845	48539	0.0241506	0.963938	0.949581 chr2
case_1	314.0	1888683	0.716683	1773999	0.673165	173224	0.0657319	0.939278	0.91104 chr2
case_1	9.0	2571476	0.991585	2569707	0.990903	1781	0.00068677	0.999312	0.999307 chr2
case_1	12.0	2563224	0.987885	2562415	0.987574	809	0.000311795	0.999684	0.999684 chr2
case_1	314.0	1898410	0.719077	1779160	0.673908	173311	0.0656465	0.937184	0.911235 chr2
case_1	8.0	2567996	0.991409	2567073	0.991052	923	0.000356336	0.999641	0.999641 chr2
case_1	22.0	2640143	0.980363	2636319	0.978943	2765	0.00102673	0.998552	0.998952 chr2
case_1	110.0	2379142	0.892371	2356137	0.883742	46241	0.0173441	0.990331	0.980752 chr2
